Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Log_Total_Income,Log_LoanAmount
LP_A09012,Female,Yes,0,Not Graduate,No,7138,3032,122,240,1.0,Urban,Y,10170,9.227295812625597,4.812184355372417
LP_A00351,Male,No,0,Not Graduate,No,7914,1720,128,360,1.0,Rural,Y,9634,9.173157580848466,4.859812404361672
LP_R04782,Male,Yes,2,Graduate,Yes,699,1085,284,180,0.0,Rural,N,1784,7.487173694213739,5.652489180268651
LP_A01530,Female,Yes,2,Graduate,No,7343,1057,101,180,1.0,Semiurban,Y,8400,9.036106025364846,4.624972813284271
LP_R03591,Female,No,3+,Graduate,Yes,2465,410,164,240,1.0,Semiurban,N,2875,7.964155718840937,5.10594547390058
LP_R05215,Female,No,2,Graduate,No,4141,0,245,360,0.0,Urban,N,4141,8.328934041955529,5.5053315359323625
LP_R01540,Male,No,3+,Not Graduate,No,2121,905,311,120,0.0,Rural,N,3026,8.01532730902172,5.7430031878094825
LP_A00218,Female,Yes,0,Graduate,No,5135,2305,148,360,1.0,Semiurban,Y,7440,8.914760527397261,5.003946305945459
LP_A06813,Male,Yes,0,Graduate,No,10509,661,144,360,1.0,Rural,Y,11170,9.321076413570848,4.976733742420574
LP_A05357,Female,Yes,2,Graduate,No,7892,3437,97,240,1.0,Rural,Y,11329,9.335209354022052,4.584967478670572
LP_R05729,Male,Yes,0,Not Graduate,No,3827,256,239,240,1.0,Urban,N,4083,8.314832179284556,5.480638923341991
LP_R03043,Male,No,3+,Not Graduate,No,5603,2037,260,180,0.0,Semiurban,N,7640,8.941283763647567,5.564520407322694
LP_A01453,Male,Yes,2,Graduate,No,8522,1674,74,240,1.0,Rural,Y,10196,9.229848838364227,4.31748811353631
LP_R04932,Male,No,1,Not Graduate,No,4227,802,223,180,0.0,Rural,N,5029,8.523175263093785,5.4116460518550396
LP_A04740,Male,Yes,0,Graduate,No,4179,900,132,180,1.0,Urban,Y,5079,8.533066540572527,4.890349128221754
LP_A02814,Female,Yes,1,Graduate,No,8653,555,169,120,1.0,Urban,Y,9208,9.127936545721367,5.135798437050262
LP_A07886,Female,Yes,1,Graduate,No,4689,826,158,360,1.0,Semiurban,Y,5515,8.615408238913192,5.0689042022202315
LP_A04973,Female,Yes,2,Not Graduate,No,6464,2937,200,240,1.0,Urban,Y,9401,9.148677711584076,5.303304908059076
LP_A01182,Female,Yes,0,Graduate,No,8800,2982,153,240,1.0,Semiurban,Y,11782,9.37441309371334,5.0369526024136295
LP_R00035,Female,Yes,2,Not Graduate,No,400,1902,58,300,0.0,Semiurban,N,2302,7.741967899820685,4.07753744390572
LP_A03947,Male,No,1,Graduate,No,5892,3435,86,360,1.0,Rural,Y,9327,9.140775908590273,4.465908118654584
LP_A03189,Female,Yes,3+,Graduate,No,6334,2162,194,360,1.0,Semiurban,Y,8496,9.047468439003541,5.272999558563747
LP_R04480,Female,No,0,Graduate,No,889,0,204,300,0.0,Rural,N,889,6.7912214627261855,5.3230099791384085
LP_R09826,Male,No,2,Graduate,No,3804,61,266,300,0.0,Semiurban,N,3865,8.259975659768276,5.58724865840025
LP_A09623,Female,No,3+,Not Graduate,No,7034,675,231,360,1.0,Rural,Y,7709,8.950273466557375,5.44673737166631
LP_A01006,Female,Yes,0,Graduate,No,6687,1448,192,300,1.0,Urban,Y,8135,9.004053937728395,5.262690188904886
LP_A02325,Male,Yes,2,Graduate,No,7121,1618,183,120,1.0,Rural,Y,8739,9.07566546864958,5.214935757608986
LP_R00645,Female,No,3+,Not Graduate,No,2571,1979,215,120,0.0,Urban,N,4550,8.423102268016642,5.375278407684165
LP_R09523,Female,Yes,2,Graduate,Yes,2684,0,141,300,0.0,Semiurban,N,2684,7.895436006942965,4.955827057601261
LP_R07725,Female,No,1,Graduate,No,1587,1237,183,120,0.0,Rural,N,2824,7.946263643580541,5.214935757608986
LP_A05743,Female,Yes,3+,Graduate,No,7787,0,116,240,1.0,Urban,Y,7787,8.960339366492091,4.762173934797756
LP_R02680,Female,Yes,0,Not Graduate,Yes,2028,0,208,240,0.0,Urban,N,2028,7.615298339825815,5.342334251964811
LP_R04583,Male,Yes,1,Not Graduate,No,3168,1500,98,180,0.0,Semiurban,N,4668,8.448700194970938,4.59511985013459
LP_R09257,Female,No,0,Not Graduate,Yes,1704,1385,225,120,0.0,Rural,N,3089,8.035926369891792,5.420534999272286
LP_R01881,Male,No,1,Graduate,Yes,3881,534,176,240,0.0,Urban,N,4415,8.392989587956931,5.176149732573829
LP_A01027,Male,Yes,1,Graduate,No,5951,1622,178,180,1.0,Semiurban,Y,7573,8.93247660846174,5.187385805840755
LP_A04069,Female,Yes,0,Not Graduate,Yes,8086,1794,99,360,1.0,Semiurban,Y,9880,9.198369000194964,4.605170185988092
LP_R08572,Male,No,1,Not Graduate,No,2994,1568,170,300,0.0,Semiurban,N,4562,8.425735580927402,5.14166355650266
LP_R04652,Female,No,3+,Not Graduate,Yes,6937,1735,287,240,0.0,Urban,N,8672,9.067970030684457,5.662960480135946
LP_A06650,Male,Yes,0,Not Graduate,No,4182,784,97,360,1.0,Urban,Y,4966,8.51057131510735,4.584967478670572
LP_R05783,Male,No,3+,Graduate,Yes,400,2580,259,180,0.0,Rural,N,2980,8.000014093678072,5.560681631015528
LP_R07648,Female,Yes,0,Graduate,No,3763,0,114,240,0.0,Urban,N,3763,8.23323750070527,4.74493212836325
LP_A04622,Male,Yes,0,Graduate,No,13776,4739,129,300,1.0,Urban,Y,18515,9.826390502151161,4.867534450455582
LP_R00385,Male,No,2,Not Graduate,No,1625,0,168,360,0.0,Semiurban,N,1625,7.3938782901077555,5.1298987149230735
LP_R03670,Male,No,2,Graduate,No,1766,1020,206,300,0.0,Rural,N,2786,7.932721027481948,5.332718793265369
LP_R04046,Male,No,0,Graduate,No,5023,1488,152,120,0.0,Rural,N,6511,8.781401907682376,5.030437921392435
LP_A01962,Female,No,1,Graduate,No,4848,518,171,360,1.0,Rural,Y,5366,8.588024372176829,5.147494476813453
LP_R09874,Male,No,2,Graduate,No,3917,2316,85,360,0.0,Urban,N,6233,8.737773460327283,4.454347296253507
LP_A01599,Male,Yes,2,Graduate,No,10392,583,135,360,1.0,Semiurban,Y,10975,9.303466349965667,4.912654885736052
LP_A09675,Male,Yes,0,Graduate,No,4476,364,99,360,1.0,Semiurban,Y,4840,8.484876589939695,4.605170185988092
LP_R00952,Female,Yes,1,Graduate,No,3520,1894,210,180,0.0,Semiurban,N,5414,8.596928159435091,5.351858133476067
LP_A04333,Male,No,3+,Graduate,No,7807,2897,151,300,1.0,Semiurban,Y,10704,9.278466201023782,5.0238805208462765
LP_R02099,Male,No,1,Not Graduate,No,3068,0,273,240,0.0,Rural,N,3068,8.029107054619736,5.6131281063880705
LP_A06955,Female,No,0,Graduate,No,8911,2699,114,360,1.0,Semiurban,Y,11610,9.359708203627006,4.74493212836325
LP_R08821,Female,Yes,1,Not Graduate,Yes,400,0,250,240,0.0,Semiurban,N,400,5.993961427306569,5.5254529391317835
LP_A08545,Female,Yes,0,Graduate,Yes,9986,3170,160,360,1.0,Urban,Y,13156,9.484709215365838,5.081404364984463
LP_R05974,Male,No,3+,Not Graduate,Yes,1393,0,172,300,0.0,Urban,N,1393,7.2399325913204695,5.153291594497779
LP_R03722,Female,No,1,Graduate,Yes,463,1551,178,180,0.0,Urban,N,2014,7.608374474380783,5.187385805840755
LP_A00695,Female,Yes,0,Graduate,Yes,10997,987,161,360,1.0,Semiurban,Y,11984,9.391411146868485,5.087596335232384
LP_R05630,Female,No,0,Not Graduate,No,2746,1618,214,300,0.0,Rural,N,4364,8.381373468273702,5.3706380281276624
LP_R03589,Female,No,3+,Graduate,No,3144,0,297,300,0.0,Rural,N,3144,8.05356916913454,5.697093486505405
LP_R04521,Male,No,3+,Not Graduate,Yes,4496,0,263,300,1.0,Urban,N,4496,8.411165786770708,5.575949103146316
LP_R09917,Male,No,3+,Not Graduate,Yes,2828,2660,192,180,0.0,Rural,N,5488,8.610501368549889,5.262690188904886
LP_A09770,Male,No,0,Graduate,Yes,9774,1718,122,300,1.0,Semiurban,Y,11492,9.349493433368758,4.812184355372417
LP_R03377,Male,Yes,2,Graduate,Yes,838,424,145,120,0.0,Rural,N,1262,7.141245122350491,4.983606621708336
LP_A01034,Male,Yes,2,Graduate,No,5928,1826,53,240,1.0,Semiurban,Y,7754,8.956093075610639,3.9889840465642745
LP_R00842,Female,Yes,1,Not Graduate,No,4020,1555,168,360,0.0,Semiurban,N,5575,8.62622695244036,5.1298987149230735
LP_R06592,Male,No,0,Not Graduate,No,2845,1107,261,300,0.0,Urban,N,3952,8.282230063296685,5.568344503761097
LP_R00421,Female,No,2,Not Graduate,No,5625,1580,159,120,0.0,Rural,N,7205,8.882669291308039,5.075173815233827
LP_R00979,Female,Yes,0,Graduate,No,1591,1575,199,180,0.0,Semiurban,N,3166,8.06054004653864,5.298317366548036
LP_A02127,Male,Yes,0,Graduate,No,8678,3571,104,360,1.0,Semiurban,Y,12249,9.413281215972873,4.653960350157523
LP_R02187,Female,No,1,Graduate,Yes,400,2020,227,300,0.0,Urban,N,2420,7.791935956938058,5.429345628954441
LP_A05970,Male,Yes,3+,Not Graduate,No,4010,1016,173,240,1.0,Urban,Y,5026,8.522578663692576,5.159055299214529
LP_R03225,Male,Yes,2,Graduate,Yes,2516,326,153,120,0.0,Semiurban,N,2842,7.952615111651,5.0369526024136295
LP_A00993,Female,Yes,1,Not Graduate,No,7243,3970,158,360,1.0,Urban,Y,11213,9.324918276683619,5.0689042022202315
LP_R05084,Male,No,2,Not Graduate,Yes,2810,0,349,360,0.0,Semiurban,N,2810,7.941295570906532,5.857933154483459
LP_R04845,Male,No,2,Graduate,No,2856,888,238,240,1.0,Semiurban,N,3744,8.22817689595132,5.476463551931511
LP_R04945,Male,No,0,Graduate,Yes,1594,436,174,180,1.0,Urban,N,2030,7.616283561580385,5.1647859739235145
LP_A00447,Female,Yes,0,Graduate,No,11525,3733,41,300,1.0,Urban,Y,15258,9.632924771891735,3.7376696182833684
LP_R07277,Male,No,0,Not Graduate,No,5549,1049,177,120,0.0,Semiurban,N,6598,8.794673401383422,5.181783550292085
LP_A05453,Male,No,1,Not Graduate,Yes,5905,1882,134,240,1.0,Semiurban,Y,7787,8.960339366492091,4.90527477843843
LP_A03211,Female,No,0,Graduate,No,4016,1233,156,360,1.0,Urban,Y,5249,8.565983355585669,5.056245805348308
LP_A05561,Female,No,0,Graduate,No,3294,365,135,360,1.0,Rural,Y,3659,8.205218426395412,4.912654885736052
LP_R08911,Male,No,1,Graduate,Yes,5321,1788,293,180,0.0,Semiurban,N,7109,8.869257522797287,5.683579767338681
LP_A03210,Male,Yes,0,Graduate,No,6861,3141,239,180,0.0,Urban,Y,10002,9.21064032698518,5.480638923341991
LP_R03813,Male,Yes,0,Graduate,No,1779,25,29,300,0.0,Urban,N,1804,7.498315870766981,3.4011973816621555
LP_A08966,Male,No,0,Graduate,No,7990,2732,60,360,1.0,Semiurban,Y,10722,9.280146246220145,4.110873864173311
LP_R07653,Male,No,3+,Not Graduate,No,4168,0,193,120,0.0,Rural,N,4168,8.335431477880796,5.267858159063328
LP_R00649,Female,No,2,Not Graduate,No,1245,0,243,300,1.0,Urban,N,1245,7.1276936993473985,5.497168225293202
LP_R09714,Female,No,1,Graduate,No,4196,586,161,180,1.0,Urban,N,4782,8.472823243680297,5.087596335232384
LP_A03971,Female,Yes,0,Not Graduate,No,2042,4000,120,120,1.0,Semiurban,Y,6042,8.706655856361559,4.795790545596741
LP_R00807,Male,No,3+,Graduate,Yes,1621,0,230,360,0.0,Rural,N,1621,7.3914152346753585,5.442417710521793
LP_R09544,Male,Yes,0,Not Graduate,No,4348,0,276,180,0.0,Rural,N,4348,8.37770121259764,5.6240175061873385
LP_R01366,Male,No,2,Graduate,Yes,1311,1607,140,120,0.0,Rural,N,2918,7.978996370854115,4.948759890378168
LP_A03778,Male,No,2,Not Graduate,No,9544,2315,111,360,0.0,Semiurban,Y,11859,9.380926672551716,4.718498871295094
LP_R03079,Male,Yes,1,Not Graduate,No,2107,2048,254,300,0.0,Rural,N,4155,8.332308352219117,5.541263545158426
LP_A06352,Male,Yes,3+,Graduate,No,4684,2733,107,360,1.0,Semiurban,Y,7417,8.911664758049536,4.68213122712422
LP_A04007,Female,Yes,1,Graduate,No,8643,2690,120,240,0.0,Semiurban,Y,11333,9.335562336729565,4.795790545596741
LP_A03776,Male,No,0,Graduate,No,4539,3160,99,240,1.0,Semiurban,Y,7699,8.948975607841776,4.605170185988092
LP_R07147,Female,No,2,Graduate,No,3067,166,201,240,1.0,Urban,N,3233,8.081475040137052,5.308267697401205
LP_R04104,Male,No,3+,Not Graduate,Yes,2774,594,187,120,0.0,Rural,N,3368,8.122371243406553,5.236441962829949
LP_R09145,Male,Yes,0,Not Graduate,No,3504,0,216,120,0.0,Rural,N,3504,8.16194579946869,5.37989735354046
LP_R09183,Female,No,2,Not Graduate,No,3686,1603,170,120,0.0,Rural,N,5289,8.573573524852344,5.14166355650266
LP_A08426,Female,Yes,0,Graduate,No,6815,4802,149,360,1.0,Urban,Y,11617,9.360310898552477,5.0106352940962555
LP_A04337,Female,No,1,Graduate,No,5585,676,229,240,1.0,Semiurban,Y,6261,8.742254901886351,5.438079308923196
LP_A08117,Male,Yes,1,Graduate,No,10272,2297,223,360,1.0,Semiurban,Y,12569,9.439068301584292,5.4116460518550396
LP_A07763,Male,Yes,2,Graduate,No,4141,2678,121,300,1.0,Urban,Y,6819,8.827614750837508,4.804021044733257
LP_R04012,Male,Yes,0,Not Graduate,No,1771,229,146,120,0.0,Rural,N,2000,7.601402334583733,4.990432586778736
LP_R03651,Male,No,2,Graduate,No,3440,47,262,360,0.0,Semiurban,N,3487,8.15708378502887,5.572154032177765
LP_A00438,Male,Yes,1,Graduate,No,7902,1290,147,360,1.0,Rural,Y,9192,9.126197603863755,4.997212273764115
LP_R06533,Male,No,0,Graduate,No,6105,589,205,240,1.0,Urban,N,6694,8.809116258125274,5.327876168789581
LP_A03269,Female,Yes,1,Not Graduate,No,7705,1611,146,300,1.0,Urban,Y,9316,9.139595967450425,4.990432586778736
LP_A03752,Male,Yes,0,Not Graduate,No,5562,1124,191,120,1.0,Semiurban,Y,6686,8.80792062205398,5.2574953720277815
LP_A09113,Male,Yes,3+,Graduate,No,5655,1518,164,240,1.0,Urban,Y,7173,8.878218658092228,5.10594547390058
LP_A09440,Female,Yes,0,Graduate,No,6700,2507,110,180,1.0,Urban,Y,9207,9.127827950401718,4.709530201312334
LP_A01739,Male,No,0,Graduate,No,6011,0,110,360,1.0,Semiurban,Y,6011,8.701512750872865,4.709530201312334
LP_A00606,Male,No,2,Not Graduate,Yes,5777,2551,129,240,0.0,Urban,Y,8328,9.02749867993534,4.867534450455582
LP_R07085,Female,Yes,0,Not Graduate,No,2850,93,95,240,0.0,Semiurban,N,2943,7.987524479848767,4.564348191467836
LP_R02998,Male,Yes,3+,Not Graduate,No,4707,434,233,180,0.0,Rural,N,5141,8.545197387825835,5.455321115357702
LP_R06972,Male,No,1,Not Graduate,No,3928,887,268,180,0.0,Urban,N,4815,8.479698986988657,5.594711379601839
LP_R08366,Female,Yes,0,Graduate,No,2541,0,152,300,0.0,Urban,N,2541,7.8407064517494,5.030437921392435
LP_R05683,Male,No,0,Graduate,Yes,2702,362,225,120,0.0,Rural,N,3064,8.027802848370312,5.420534999272286
LP_R01037,Male,Yes,2,Not Graduate,No,3284,1575,188,240,1.0,Semiurban,N,4859,8.48879371689454,5.241747015059643
LP_A05746,Male,No,0,Graduate,No,7674,3818,111,180,1.0,Rural,Y,11492,9.349493433368758,4.718498871295094
LP_R01584,Female,No,0,Not Graduate,No,1000,2332,254,240,0.0,Urban,N,3332,8.11162807830774,5.541263545158426
LP_A06270,Female,Yes,0,Graduate,No,6986,1351,143,360,1.0,Urban,Y,8337,9.028578658440741,4.969813299576001
LP_A08851,Male,Yes,0,Not Graduate,Yes,10527,1105,121,360,1.0,Rural,Y,11632,9.361601165816767,4.804021044733257
LP_R08408,Female,Yes,1,Not Graduate,No,3097,0,253,120,0.0,Rural,N,3097,8.038512020976814,5.537334267018537
LP_A06600,Male,Yes,3+,Graduate,No,7714,437,181,360,1.0,Urban,Y,8151,9.00601857490256,5.204006687076795
LP_R01378,Female,No,1,Not Graduate,No,3192,357,96,120,0.0,Rural,N,3549,8.174702882469461,4.574710978503383
LP_R07189,Male,Yes,0,Not Graduate,No,4319,22,114,180,0.0,Urban,N,4341,8.376090350438238,4.74493212836325
LP_R01605,Male,Yes,3+,Not Graduate,Yes,5679,1292,226,180,1.0,Urban,N,6971,8.849657406639912,5.424950017481403
LP_A06909,Male,Yes,2,Graduate,No,4152,1355,148,360,1.0,Urban,Y,5507,8.613956859848546,5.003946305945459
LP_A00738,Male,Yes,0,Graduate,Yes,7301,872,168,240,1.0,Semiurban,Y,8173,9.008713664124222,5.1298987149230735
LP_A01994,Male,No,0,Graduate,No,7964,3077,121,300,1.0,Urban,Y,11041,9.30946146284399,4.804021044733257
LP_A00119,Male,Yes,1,Graduate,Yes,9332,3276,158,360,1.0,Semiurban,Y,12608,9.442166123673227,5.0689042022202315
LP_R04926,Female,Yes,1,Graduate,No,3761,0,308,240,0.0,Urban,N,3761,8.232706009860976,5.733341276897746
LP_R07609,Female,No,2,Graduate,Yes,1395,1293,205,300,0.0,Rural,N,2688,7.896924656268864,5.327876168789581
LP_R07436,Female,Yes,1,Not Graduate,No,3777,1389,252,240,0.0,Semiurban,N,5166,8.550047528287184,5.53338948872752
LP_R08553,Female,Yes,0,Graduate,Yes,3324,512,125,360,0.0,Semiurban,N,3836,8.252446090246952,4.836281906951478
LP_A07293,Female,Yes,0,Graduate,No,5975,1896,146,240,1.0,Urban,Y,7871,8.971067438732089,4.990432586778736
LP_A03405,Male,Yes,0,Graduate,No,7110,1974,122,360,1.0,Urban,Y,9084,9.114379980830272,4.812184355372417
LP_R00537,Male,Yes,1,Graduate,No,2535,0,353,120,0.0,Rural,N,2535,7.8383433155571165,5.869296913133774
LP_R08466,Male,No,2,Graduate,No,1018,0,138,180,1.0,Semiurban,N,1018,6.926577033222725,4.9344739331306915
LP_A08626,Female,Yes,1,Graduate,No,10679,3674,208,360,1.0,Urban,Y,14353,9.571783927990017,5.342334251964811
LP_A03481,Male,Yes,3+,Not Graduate,No,5727,4683,120,180,1.0,Rural,Y,10410,9.250618218474752,4.795790545596741
LP_R07818,Male,Yes,3+,Graduate,No,3787,0,171,240,0.0,Urban,N,3787,8.239593454305968,5.147494476813453
LP_A00127,Male,Yes,0,Graduate,No,10494,522,158,360,1.0,Rural,Y,11016,9.307194813340065,5.0689042022202315
LP_R03426,Male,Yes,0,Not Graduate,Yes,4116,78,285,180,1.0,Semiurban,N,4194,8.341648618901306,5.655991810819852
LP_R00610,Male,No,1,Not Graduate,No,3273,2260,207,300,0.0,Semiurban,N,5533,8.618666160346871,5.337538079701318
LP_R05273,Female,Yes,0,Graduate,No,1234,669,249,180,1.0,Urban,N,1903,7.55171221535131,5.521460917862246
LP_R09580,Female,No,3+,Not Graduate,No,2227,2429,309,360,0.0,Semiurban,N,4656,8.446126742982377,5.736572297479192
LP_R09285,Male,No,0,Not Graduate,No,2933,435,81,300,0.0,Semiurban,N,3368,8.122371243406553,4.406719247264253
LP_R02822,Male,No,3+,Not Graduate,Yes,6268,0,41,120,0.0,Urban,N,6268,8.743372131273969,3.7376696182833684
LP_A03073,Male,Yes,2,Graduate,Yes,6977,4553,144,360,1.0,Semiurban,Y,11530,9.352794339771116,4.976733742420574
LP_A02380,Female,Yes,1,Not Graduate,Yes,6843,1588,170,360,1.0,Rural,Y,8431,9.039789270781144,5.14166355650266
LP_A02483,Female,Yes,0,Graduate,No,5498,709,186,360,0.0,Urban,Y,6207,8.733594061863055,5.231108616854587
LP_A03461,Male,No,2,Graduate,No,5109,3524,107,360,1.0,Rural,Y,8633,9.063463176115423,4.68213122712422
LP_R05231,Female,No,2,Graduate,Yes,400,0,143,120,0.0,Urban,N,400,5.993961427306569,4.969813299576001
LP_A07458,Female,Yes,1,Not Graduate,No,5615,1798,141,360,1.0,Rural,Y,7413,8.911125383710678,4.955827057601261
LP_R05884,Male,No,2,Graduate,No,1008,1158,266,300,0.0,Semiurban,N,2166,7.681099001536359,5.58724865840025
LP_A06885,Male,Yes,0,Graduate,No,4772,2542,64,180,1.0,Rural,Y,7314,8.897682313454224,4.174387269895637
LP_R05097,Male,No,1,Graduate,No,5103,1680,295,240,0.0,Urban,N,6783,8.822322177471738,5.69035945432406
LP_R08684,Male,No,1,Not Graduate,Yes,3296,246,326,120,0.0,Rural,N,3542,8.172729104865471,5.7899601708972535
LP_R04970,Female,No,1,Graduate,Yes,4765,781,310,180,0.0,Rural,N,5546,8.621012520055235,5.739792912179234
LP_A00803,Male,No,0,Graduate,No,6156,2249,120,360,1.0,Semiurban,Y,8405,9.036701015565063,4.795790545596741
LP_A00474,Male,Yes,0,Graduate,No,2160,2786,121,240,1.0,Semiurban,Y,4946,8.506536611227709,4.804021044733257
LP_A08608,Female,Yes,1,Graduate,No,3864,1907,157,360,1.0,Semiurban,Y,5771,8.660773919893762,5.062595033026967
LP_A06482,Female,Yes,0,Graduate,Yes,6671,3246,200,360,1.0,Semiurban,Y,9917,9.202106567049078,5.303304908059076
LP_R08287,Female,No,3+,Graduate,No,4378,1374,342,360,0.0,Semiurban,N,5752,8.657476736863293,5.8377304471659395
LP_A05557,Female,No,1,Not Graduate,No,10073,2399,106,360,1.0,Urban,Y,12472,9.431321587125709,4.672828834461906
LP_R03948,Male,Yes,1,Graduate,No,3836,634,296,240,0.0,Semiurban,N,4470,8.405367376233981,5.6937321388027
LP_A08891,Female,No,0,Graduate,No,7688,2341,111,360,1.0,Semiurban,Y,10029,9.21333588095598,4.718498871295094
LP_R02521,Male,Yes,2,Not Graduate,No,2993,102,165,240,0.0,Semiurban,N,3095,8.037866234709618,5.111987788356544
LP_A04448,Female,Yes,0,Graduate,No,10305,3638,135,300,1.0,Semiurban,Y,13943,9.542804587199857,4.912654885736052
LP_A00484,Male,Yes,1,Graduate,No,6520,1123,118,360,1.0,Semiurban,Y,7643,8.941676305360163,4.77912349311153
LP_R00422,Male,No,1,Not Graduate,No,5385,2166,189,120,0.0,Semiurban,N,7551,8.929567707825337,5.247024072160486
LP_R09411,Male,No,0,Graduate,Yes,800,1329,131,120,0.0,Rural,N,2129,7.6638772587034705,4.882801922586371
LP_R04900,Male,No,3+,Not Graduate,No,1315,77,228,180,0.0,Urban,N,1392,7.239214973779806,5.43372200355424
LP_R01226,Male,No,2,Graduate,Yes,1211,596,127,300,0.0,Rural,N,1807,7.4999765409521215,4.852030263919617
LP_R09132,Female,No,3+,Graduate,No,3795,461,253,180,1.0,Semiurban,N,4256,8.356319965828153,5.537334267018537
LP_A07920,Male,No,2,Not Graduate,No,3764,2539,162,360,1.0,Semiurban,Y,6303,8.748939631537715,5.093750200806762
LP_A07911,Female,No,0,Graduate,No,7604,2865,124,360,1.0,Urban,Y,10469,9.256269303864583,4.8283137373023015
LP_A02766,Female,Yes,0,Graduate,No,6963,2512,188,300,1.0,Semiurban,Y,9475,9.156517565278676,5.241747015059643
LP_R04865,Male,Yes,0,Graduate,Yes,400,0,306,120,0.0,Rural,N,400,5.993961427306569,5.726847747587197
LP_R06506,Male,No,3+,Graduate,Yes,762,1052,247,240,0.0,Semiurban,N,1814,7.503840746698951,5.5134287461649825
LP_R01688,Female,Yes,0,Graduate,No,3947,1797,225,240,0.0,Rural,N,5744,8.656085190282855,5.420534999272286
LP_A04037,Female,No,1,Graduate,Yes,7342,1581,170,300,1.0,Semiurban,Y,8923,9.096499555552423,5.14166355650266
LP_A00856,Male,Yes,2,Graduate,No,8825,2441,176,360,0.0,Rural,Y,11266,9.329633378164166,5.176149732573829
LP_R06136,Female,Yes,1,Not Graduate,No,1100,849,82,180,0.0,Rural,N,1949,7.575584651557793,4.418840607796598
LP_A08830,Male,Yes,0,Graduate,No,6810,3443,156,360,1.0,Urban,Y,10253,9.235423152343646,5.056245805348308
LP_A08803,Female,Yes,1,Graduate,Yes,2643,1789,77,360,0.0,Urban,Y,4432,8.396831834745054,4.356708826689592
LP_R01838,Female,No,1,Graduate,No,3342,2448,234,300,1.0,Rural,N,5790,8.66406026722579,5.459585514144159
LP_A03826,Female,Yes,1,Graduate,No,5679,254,203,300,0.0,Rural,Y,5933,8.688453800850768,5.318119993844216
LP_R08127,Male,Yes,0,Not Graduate,No,2554,1382,187,120,0.0,Rural,N,3936,8.278174290943738,5.236441962829949
LP_A05995,Female,Yes,0,Not Graduate,No,11141,2526,165,360,1.0,Rural,Y,13667,9.522812613235182,5.111987788356544
LP_A00503,Female,Yes,3+,Graduate,No,9659,2578,202,240,1.0,Urban,Y,12237,9.412301144022486,5.313205979041787
LP_A02959,Male,Yes,3+,Graduate,No,11063,863,157,180,1.0,Rural,Y,11926,9.386560016578668,5.062595033026967
LP_A07988,Female,Yes,0,Graduate,No,5119,1367,154,120,1.0,Semiurban,Y,6486,8.777555453213056,5.043425116919247
LP_A09640,Male,Yes,0,Not Graduate,No,2082,4248,61,360,1.0,Semiurban,Y,6330,8.753213480544126,4.127134385045092
LP_A08109,Male,Yes,0,Not Graduate,No,10434,1251,135,360,1.0,Semiurban,Y,11685,9.366146823114383,4.912654885736052
LP_A05382,Female,Yes,0,Not Graduate,No,6049,0,183,120,1.0,Semiurban,Y,6049,8.707813551024888,5.214935757608986
